,idMonitoringOrdersAlarm,createdOn_x,idWorkOrder,latitude,longitude,IdCondition,Status,EventName,Unnamed: 0,idCompany,idStatus,createdOn_y,updatedOn,idDriver,idVehicle,idTypeTrip,idTypeOperation,transporter,currentLocation,totalArrivalTime,totalDistance,arrivalDistance,arrivalTime,updateTravelOn,tripNumber,businessName,typeCompanie,idCity,idCompanyParent,city_name,city_lon,city_lat,codeCity_mod,status_name,type_trip_name,operation_type_description,transporter_name,month
821561,59165969,2020-08-13 09:17:40,279489,10.74196,-74.10194,0,0,Excesos de velocidad,39418,46372,22.0,2020-08-11 15:38:38.543,2020-08-15 07:28:47.98,59563.0,97674.0,4.0,1489,47189.0,"Vía Alterna al Puerto, 470003 Santa Marta, Colombia",57661.0,761180.0,124604.0,170.0,2020-08-15 07:15:07.0,010000118947,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
821562,59159058,2020-08-13 08:54:02,279489,10.50188,-74.16083,0,0,Excesos de velocidad,39418,46372,22.0,2020-08-11 15:38:38.543,2020-08-15 07:28:47.98,59563.0,97674.0,4.0,1489,47189.0,"Vía Alterna al Puerto, 470003 Santa Marta, Colombia",57661.0,761180.0,124604.0,170.0,2020-08-15 07:15:07.0,010000118947,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
821563,59170677,2020-08-13 09:31:44,279489,10.84788,-74.13349000000001,0,0,Excesos de velocidad,39418,46372,22.0,2020-08-11 15:38:38.543,2020-08-15 07:28:47.98,59563.0,97674.0,4.0,1489,47189.0,"Vía Alterna al Puerto, 470003 Santa Marta, Colombia",57661.0,761180.0,124604.0,170.0,2020-08-15 07:15:07.0,010000118947,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
821564,59162657,2020-08-13 09:06:04,279489,10.669939999999999,-74.1608,0,0,Excesos de velocidad,39418,46372,22.0,2020-08-11 15:38:38.543,2020-08-15 07:28:47.98,59563.0,97674.0,4.0,1489,47189.0,"Vía Alterna al Puerto, 470003 Santa Marta, Colombia",57661.0,761180.0,124604.0,170.0,2020-08-15 07:15:07.0,010000118947,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
821565,59161102,2020-08-13 09:00:16,279489,10.62025,-74.16753,0,0,Excesos de velocidad,39418,46372,22.0,2020-08-11 15:38:38.543,2020-08-15 07:28:47.98,59563.0,97674.0,4.0,1489,47189.0,"Vía Alterna al Puerto, 470003 Santa Marta, Colombia",57661.0,761180.0,124604.0,170.0,2020-08-15 07:15:07.0,010000118947,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
821566,59172740,2020-08-13 09:39:45,279489,10.90322,-74.15388,0,0,Excesos de velocidad,39418,46372,22.0,2020-08-11 15:38:38.543,2020-08-15 07:28:47.98,59563.0,97674.0,4.0,1489,47189.0,"Vía Alterna al Puerto, 470003 Santa Marta, Colombia",57661.0,761180.0,124604.0,170.0,2020-08-15 07:15:07.0,010000118947,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
821567,59157659,2020-08-13 08:48:40,279489,10.53256,-74.16266999999999,0,0,Excesos de velocidad,39418,46372,22.0,2020-08-11 15:38:38.543,2020-08-15 07:28:47.98,59563.0,97674.0,4.0,1489,47189.0,"Vía Alterna al Puerto, 470003 Santa Marta, Colombia",57661.0,761180.0,124604.0,170.0,2020-08-15 07:15:07.0,010000118947,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
821568,59168874,2020-08-13 09:26:10,279489,10.80498,-74.10993,0,0,Excesos de velocidad,39418,46372,22.0,2020-08-11 15:38:38.543,2020-08-15 07:28:47.98,59563.0,97674.0,4.0,1489,47189.0,"Vía Alterna al Puerto, 470003 Santa Marta, Colombia",57661.0,761180.0,124604.0,170.0,2020-08-15 07:15:07.0,010000118947,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
821742,59158016,2020-08-13 08:50:10,279473,11.24723,-73.37956,0,0,Excesos de velocidad,39417,46372,22.0,2020-08-11 15:09:45.280,2020-08-15 07:28:36.78,61632.0,100202.0,4.0,1489,47189.0,"45, 205078 San Alberto, Colombia",59757.0,793442.0,556868.0,720.0,2020-08-15 07:27:12.0,010000118944,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
821743,59171217,2020-08-13 09:33:40,279473,11.21681,-73.38762,0,0,Excesos de velocidad,39417,46372,22.0,2020-08-11 15:09:45.280,2020-08-15 07:28:36.78,61632.0,100202.0,4.0,1489,47189.0,"45, 205078 San Alberto, Colombia",59757.0,793442.0,556868.0,720.0,2020-08-15 07:27:12.0,010000118944,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
821744,59173019,2020-08-13 09:40:27,279473,11.20509,-73.4159,0,0,Excesos de velocidad,39417,46372,22.0,2020-08-11 15:09:45.280,2020-08-15 07:28:36.78,61632.0,100202.0,4.0,1489,47189.0,"45, 205078 San Alberto, Colombia",59757.0,793442.0,556868.0,720.0,2020-08-15 07:27:12.0,010000118944,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
821745,59165881,2020-08-13 09:17:26,279473,11.24085,-73.38037,0,0,Excesos de velocidad,39417,46372,22.0,2020-08-11 15:09:45.280,2020-08-15 07:28:36.78,61632.0,100202.0,4.0,1489,47189.0,"45, 205078 San Alberto, Colombia",59757.0,793442.0,556868.0,720.0,2020-08-15 07:27:12.0,010000118944,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
821746,59169697,2020-08-13 09:28:54,279473,11.21775,-73.38552,0,0,Excesos de velocidad,39417,46372,22.0,2020-08-11 15:09:45.280,2020-08-15 07:28:36.78,61632.0,100202.0,4.0,1489,47189.0,"45, 205078 San Alberto, Colombia",59757.0,793442.0,556868.0,720.0,2020-08-15 07:27:12.0,010000118944,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
821747,59167685,2020-08-13 09:22:31,279473,11.2242,-73.38561999999999,0,0,Excesos de velocidad,39417,46372,22.0,2020-08-11 15:09:45.280,2020-08-15 07:28:36.78,61632.0,100202.0,4.0,1489,47189.0,"45, 205078 San Alberto, Colombia",59757.0,793442.0,556868.0,720.0,2020-08-15 07:27:12.0,010000118944,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
821940,59163389,2020-08-13 09:08:58,279471,8.68961,-73.66306999999999,0,0,Excesos de velocidad,42437,46372,22.0,2020-08-11 15:07:26.193,2020-08-14 06:14:53.977,59470.0,97454.0,4.0,1490,47189.0,"687541 Girón, Colombia",49411.0,635427.0,635427.0,823.0,2020-08-14 05:39:34.0,010000118943,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
821941,59167572,2020-08-13 09:22:04,279471,8.57991,-73.637,0,0,Excesos de velocidad,42437,46372,22.0,2020-08-11 15:07:26.193,2020-08-14 06:14:53.977,59470.0,97454.0,4.0,1490,47189.0,"687541 Girón, Colombia",49411.0,635427.0,635427.0,823.0,2020-08-14 05:39:34.0,010000118943,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
821942,59171232,2020-08-13 09:33:40,279471,8.45927,-73.63148000000001,0,0,Excesos de velocidad,42437,46372,22.0,2020-08-11 15:07:26.193,2020-08-14 06:14:53.977,59470.0,97454.0,4.0,1490,47189.0,"687541 Girón, Colombia",49411.0,635427.0,635427.0,823.0,2020-08-14 05:39:34.0,010000118943,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
821943,59165891,2020-08-13 09:17:27,279471,8.61926,-73.63593,0,0,Excesos de velocidad,42437,46372,22.0,2020-08-11 15:07:26.193,2020-08-14 06:14:53.977,59470.0,97454.0,4.0,1490,47189.0,"687541 Girón, Colombia",49411.0,635427.0,635427.0,823.0,2020-08-14 05:39:34.0,010000118943,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
821944,59160281,2020-08-13 08:58:22,279471,8.88918,-73.6549,0,0,Excesos de velocidad,42437,46372,22.0,2020-08-11 15:07:26.193,2020-08-14 06:14:53.977,59470.0,97454.0,4.0,1490,47189.0,"687541 Girón, Colombia",49411.0,635427.0,635427.0,823.0,2020-08-14 05:39:34.0,010000118943,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
821945,59169686,2020-08-13 09:28:53,279471,8.51758,-73.63965,0,0,Excesos de velocidad,42437,46372,22.0,2020-08-11 15:07:26.193,2020-08-14 06:14:53.977,59470.0,97454.0,4.0,1490,47189.0,"687541 Girón, Colombia",49411.0,635427.0,635427.0,823.0,2020-08-14 05:39:34.0,010000118943,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
821946,59161990,2020-08-13 09:03:10,279471,8.73651,-73.678,0,0,Excesos de velocidad,42437,46372,22.0,2020-08-11 15:07:26.193,2020-08-14 06:14:53.977,59470.0,97454.0,4.0,1490,47189.0,"687541 Girón, Colombia",49411.0,635427.0,635427.0,823.0,2020-08-14 05:39:34.0,010000118943,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
821947,59157838,2020-08-13 08:49:38,279471,8.91981,-73.64095,0,0,Excesos de velocidad,42437,46372,22.0,2020-08-11 15:07:26.193,2020-08-14 06:14:53.977,59470.0,97454.0,4.0,1490,47189.0,"687541 Girón, Colombia",49411.0,635427.0,635427.0,823.0,2020-08-14 05:39:34.0,010000118943,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
821948,59172999,2020-08-13 09:40:26,279471,8.4016,-73.61708,0,0,Excesos de velocidad,42437,46372,22.0,2020-08-11 15:07:26.193,2020-08-14 06:14:53.977,59470.0,97454.0,4.0,1490,47189.0,"687541 Girón, Colombia",49411.0,635427.0,635427.0,823.0,2020-08-14 05:39:34.0,010000118943,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
822046,59167454,2020-08-13 09:21:29,279464,11.24748,-73.37978000000001,0,0,Excesos de velocidad,39416,46372,22.0,2020-08-11 14:56:30.013,2020-08-15 07:27:40.977,61658.0,97558.0,4.0,1489,47189.0,"45, 203067 Curumaní, Colombia",57647.0,761513.0,380235.0,513.0,2020-08-15 07:17:10.0,010000118942,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
822047,59172724,2020-08-13 09:39:45,279464,11.24618,-73.37973000000001,0,0,Excesos de velocidad,39416,46372,22.0,2020-08-11 14:56:30.013,2020-08-15 07:27:40.977,61658.0,97558.0,4.0,1489,47189.0,"45, 203067 Curumaní, Colombia",57647.0,761513.0,380235.0,513.0,2020-08-15 07:17:10.0,010000118942,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
822048,59165303,2020-08-13 09:14:46,279464,11.24751,-73.37964000000001,0,0,Excesos de velocidad,39416,46372,22.0,2020-08-11 14:56:30.013,2020-08-15 07:27:40.977,61658.0,97558.0,4.0,1489,47189.0,"45, 203067 Curumaní, Colombia",57647.0,761513.0,380235.0,513.0,2020-08-15 07:17:10.0,010000118942,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
822523,59171708,2020-08-13 09:36:02,279452,8.891639999999999,-75.74118,0,0,Excesos de velocidad,42435,46372,22.0,2020-08-11 14:35:35.600,2020-08-14 14:51:42.563,67679.0,88486.0,4.0,1490,47189.0,"62, 057430 Dabeiba, Colombia",82507.0,908193.0,345230.0,480.0,2020-08-14 13:23:34.0,010000118938,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
822524,59162421,2020-08-13 09:05:03,279452,8.89039,-75.74320999999999,0,0,Excesos de velocidad,42435,46372,22.0,2020-08-11 14:35:35.600,2020-08-14 14:51:42.563,67679.0,88486.0,4.0,1490,47189.0,"62, 057430 Dabeiba, Colombia",82507.0,908193.0,345230.0,480.0,2020-08-14 13:23:34.0,010000118938,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
822525,59168828,2020-08-13 09:25:56,279452,8.89175,-75.74049000000001,0,0,Excesos de velocidad,42435,46372,22.0,2020-08-11 14:35:35.600,2020-08-14 14:51:42.563,67679.0,88486.0,4.0,1490,47189.0,"62, 057430 Dabeiba, Colombia",82507.0,908193.0,345230.0,480.0,2020-08-14 13:23:34.0,010000118938,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
822526,59170569,2020-08-13 09:31:22,279452,8.89189,-75.7412,0,0,Excesos de velocidad,42435,46372,22.0,2020-08-11 14:35:35.600,2020-08-14 14:51:42.563,67679.0,88486.0,4.0,1490,47189.0,"62, 057430 Dabeiba, Colombia",82507.0,908193.0,345230.0,480.0,2020-08-14 13:23:34.0,010000118938,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
822527,59157624,2020-08-13 08:47:42,279452,8.89039,-75.74320999999999,0,0,Excesos de velocidad,42435,46372,22.0,2020-08-11 14:35:35.600,2020-08-14 14:51:42.563,67679.0,88486.0,4.0,1490,47189.0,"62, 057430 Dabeiba, Colombia",82507.0,908193.0,345230.0,480.0,2020-08-14 13:23:34.0,010000118938,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
822528,59158913,2020-08-13 08:53:18,279452,8.89039,-75.74320999999999,0,0,Excesos de velocidad,42435,46372,22.0,2020-08-11 14:35:35.600,2020-08-14 14:51:42.563,67679.0,88486.0,4.0,1490,47189.0,"62, 057430 Dabeiba, Colombia",82507.0,908193.0,345230.0,480.0,2020-08-14 13:23:34.0,010000118938,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
822529,59163959,2020-08-13 09:10:39,279452,8.890360000000001,-75.74315,0,0,Excesos de velocidad,42435,46372,22.0,2020-08-11 14:35:35.600,2020-08-14 14:51:42.563,67679.0,88486.0,4.0,1490,47189.0,"62, 057430 Dabeiba, Colombia",82507.0,908193.0,345230.0,480.0,2020-08-14 13:23:34.0,010000118938,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
822530,59165437,2020-08-13 09:15:18,279452,8.89038,-75.74298,0,0,Excesos de velocidad,42435,46372,22.0,2020-08-11 14:35:35.600,2020-08-14 14:51:42.563,67679.0,88486.0,4.0,1490,47189.0,"62, 057430 Dabeiba, Colombia",82507.0,908193.0,345230.0,480.0,2020-08-14 13:23:34.0,010000118938,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
822531,59160469,2020-08-13 08:58:54,279452,8.89039,-75.74320999999999,0,0,Excesos de velocidad,42435,46372,22.0,2020-08-11 14:35:35.600,2020-08-14 14:51:42.563,67679.0,88486.0,4.0,1490,47189.0,"62, 057430 Dabeiba, Colombia",82507.0,908193.0,345230.0,480.0,2020-08-14 13:23:34.0,010000118938,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
822532,59173319,2020-08-13 09:42:27,279452,8.891639999999999,-75.74118,0,0,Excesos de velocidad,42435,46372,22.0,2020-08-11 14:35:35.600,2020-08-14 14:51:42.563,67679.0,88486.0,4.0,1490,47189.0,"62, 057430 Dabeiba, Colombia",82507.0,908193.0,345230.0,480.0,2020-08-14 13:23:34.0,010000118938,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
822533,59167467,2020-08-13 09:21:29,279452,8.89035,-75.7415,0,0,Excesos de velocidad,42435,46372,22.0,2020-08-11 14:35:35.600,2020-08-14 14:51:42.563,67679.0,88486.0,4.0,1490,47189.0,"62, 057430 Dabeiba, Colombia",82507.0,908193.0,345230.0,480.0,2020-08-14 13:23:34.0,010000118938,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
822874,59162667,2020-08-13 09:06:06,279440,4.35365,-76.00259,0,0,Excesos de velocidad,39412,46372,22.0,2020-08-11 14:16:32.913,2020-08-15 07:26:34.537,66265.0,107101.0,4.0,1489,47189.0,"253007 Bojacá, Colombia",68799.0,623585.0,479338.0,866.0,2020-08-15 07:24:15.0,010000118935,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
822875,59166500,2020-08-13 09:18:45,279440,4.319369999999999,-76.07038,0,0,Excesos de velocidad,39412,46372,22.0,2020-08-11 14:16:32.913,2020-08-15 07:26:34.537,66265.0,107101.0,4.0,1489,47189.0,"253007 Bojacá, Colombia",68799.0,623585.0,479338.0,866.0,2020-08-15 07:24:15.0,010000118935,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
822876,59173856,2020-08-13 09:43:46,279440,4.1203199999999995,-76.17708,0,0,Excesos de velocidad,39412,46372,22.0,2020-08-11 14:16:32.913,2020-08-15 07:26:34.537,66265.0,107101.0,4.0,1489,47189.0,"253007 Bojacá, Colombia",68799.0,623585.0,479338.0,866.0,2020-08-15 07:24:15.0,010000118935,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
822877,59160730,2020-08-13 08:59:18,279440,4.37141,-75.9533,0,0,Excesos de velocidad,39412,46372,22.0,2020-08-11 14:16:32.913,2020-08-15 07:26:34.537,66265.0,107101.0,4.0,1489,47189.0,"253007 Bojacá, Colombia",68799.0,623585.0,479338.0,866.0,2020-08-15 07:24:15.0,010000118935,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
822878,59164647,2020-08-13 09:12:24,279440,4.3524,-76.02848,0,0,Excesos de velocidad,39412,46372,22.0,2020-08-11 14:16:32.913,2020-08-15 07:26:34.537,66265.0,107101.0,4.0,1489,47189.0,"253007 Bojacá, Colombia",68799.0,623585.0,479338.0,866.0,2020-08-15 07:24:15.0,010000118935,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
822879,59157606,2020-08-13 08:47:42,279440,4.40918,-75.88929,0,0,Excesos de velocidad,39412,46372,22.0,2020-08-11 14:16:32.913,2020-08-15 07:26:34.537,66265.0,107101.0,4.0,1489,47189.0,"253007 Bojacá, Colombia",68799.0,623585.0,479338.0,866.0,2020-08-15 07:24:15.0,010000118935,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
822880,59168593,2020-08-13 09:24:59,279440,4.2838199999999995,-76.09305,0,0,Excesos de velocidad,39412,46372,22.0,2020-08-11 14:16:32.913,2020-08-15 07:26:34.537,66265.0,107101.0,4.0,1489,47189.0,"253007 Bojacá, Colombia",68799.0,623585.0,479338.0,866.0,2020-08-15 07:24:15.0,010000118935,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
822881,59170637,2020-08-13 09:31:33,279440,4.2475,-76.12446,0,0,Excesos de velocidad,39412,46372,22.0,2020-08-11 14:16:32.913,2020-08-15 07:26:34.537,66265.0,107101.0,4.0,1489,47189.0,"253007 Bojacá, Colombia",68799.0,623585.0,479338.0,866.0,2020-08-15 07:24:15.0,010000118935,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
822882,59172194,2020-08-13 09:37:54,279440,4.18484,-76.16926,0,0,Excesos de velocidad,39412,46372,22.0,2020-08-11 14:16:32.913,2020-08-15 07:26:34.537,66265.0,107101.0,4.0,1489,47189.0,"253007 Bojacá, Colombia",68799.0,623585.0,479338.0,866.0,2020-08-15 07:24:15.0,010000118935,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
822883,59159196,2020-08-13 08:54:28,279440,4.40034,-75.91828000000001,0,0,Excesos de velocidad,39412,46372,22.0,2020-08-11 14:16:32.913,2020-08-15 07:26:34.537,66265.0,107101.0,4.0,1489,47189.0,"253007 Bojacá, Colombia",68799.0,623585.0,479338.0,866.0,2020-08-15 07:24:15.0,010000118935,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
823630,59173855,2020-08-13 09:43:46,279416,4.25893,-74.59349,0,0,Excesos de velocidad,39407,46372,22.0,2020-08-11 13:36:29.743,2020-08-18 13:38:17.1,64312.0,105087.0,4.0,1489,47189.0,"110811 Bogotá, D.C., Colombia",69380.0,656931.0,510480.0,940.0,2020-08-18 12:46:04.0,010000118928,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
823631,59170243,2020-08-13 09:30:22,279416,4.25464,-74.52579,0,0,Excesos de velocidad,39407,46372,22.0,2020-08-11 13:36:29.743,2020-08-18 13:38:17.1,64312.0,105087.0,4.0,1489,47189.0,"110811 Bogotá, D.C., Colombia",69380.0,656931.0,510480.0,940.0,2020-08-18 12:46:04.0,010000118928,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
823632,59168424,2020-08-13 09:24:26,279416,4.26181,-74.52731,0,0,Excesos de velocidad,39407,46372,22.0,2020-08-11 13:36:29.743,2020-08-18 13:38:17.1,64312.0,105087.0,4.0,1489,47189.0,"110811 Bogotá, D.C., Colombia",69380.0,656931.0,510480.0,940.0,2020-08-18 12:46:04.0,010000118928,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,CARBON,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
823997,59159183,2020-08-13 08:54:28,279405,6.27351,-74.47332,0,0,Excesos de velocidad,42432,46372,22.0,2020-08-11 13:23:23.743,2020-08-15 10:19:47.46,67202.0,109446.0,4.0,1490,47189.0,"65, 856018 Aguazul, Colombia",149473.0,1295807.0,436963.0,712.0,2020-08-15 09:30:29.0,010000118926,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
823998,59165762,2020-08-13 09:16:44,279405,6.08596,-74.55275,0,0,Excesos de velocidad,42432,46372,22.0,2020-08-11 13:23:23.743,2020-08-15 10:19:47.46,67202.0,109446.0,4.0,1490,47189.0,"65, 856018 Aguazul, Colombia",149473.0,1295807.0,436963.0,712.0,2020-08-15 09:30:29.0,010000118926,Transolicar,ET,1971,24854.0,BUCARAMANGA,-73.13232523100001,7.122787285339999,68001,Finalizado,Nacional,GRANO,TRANSPORTE DE CARGA SOLIDA Y LIQUIDA,8
